Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Region,Country,Sales Amount,Quantity,Unit Price,Discount,Profit,Cost,Shipping Cost,Payment Method,Invoice Status,Return Status,Shipping Date,Delivery Status
ORD0320,2023-10-13,b99fa9c4-f075-4bb4-b039-bf3c91166f7d,Richard Taylor DVM,PRD7794,Smartphone,Electronics,Smartphone,East,UK,4925.24,9,582.18,0.06,1525.02,3400.22,38.32,Net Banking,Unpaid,Returned,2023-10-19,Delayed
ORD0321,2023-07-18,cf832d47-ff06-4f15-a4db-2bfe5ca0e23a,Elizabeth Escobar,PRD5206,Jacket,Clothing,Jacket,East,Germany,1007.41,2,565.96,0.11,328.01,679.4,32.7,UPI,Pending,Returned,2023-07-20,Delivered
ORD0322,2023-02-11,1edcb40c-d7ec-4d73-a23f-fd718fa63899,Crystal Davis,PRD4401,Rice,Groceries,Rice,West,UK,2927.81,5,714.1,0.18,482.76,2445.05,21.99,UPI,Paid,Returned,2023-02-13,Delayed
ORD0323,2020-10-16,5cba5605-3a8b-4420-bb18-40fbfa7f2a0e,Darlene Swanson,PRD5297,Chair,Furniture,Chair,North,USA,779.63,7,131.03,0.15,269.19,510.44,46.14,Net Banking,Pending,Returned,2020-10-22,In Transit
ORD0324,2024-04-07,a3849a9a-e478-49fb-8796-d63af528a909,Lisa Frank,PRD9901,Jeans,Clothing,Jeans,East,USA,1195.57,4,317.97,0.06,453.44,742.13,23.02,Net Banking,Unpaid,Returned,2024-04-14,In Transit
ORD0325,2024-09-17,1b8b4980-6b72-4290-95ad-3f8fa2741444,Cynthia Aguirre,PRD4208,Smartwatch,Electronics,Smartwatch,West,India,2506.87,3,928.47,0.1,262.27,2244.6,47.21,UPI,Unpaid,Returned,2024-09-22,Delayed
ORD0326,2024-03-12,b187156d-9310-4f39-b49b-53a88c0c13ae,John Alvarez,PRD6627,Jacket,Clothing,Jacket,West,Australia,1176.32,5,294.08,0.2,469.41,706.91,42.92,UPI,Pending,Returned,2024-03-18,Delivered
ORD0327,2019-02-06,df43f7fe-80f3-4759-821f-5486d33a1b5b,Elizabeth Smith,PRD9166,Dress,Clothing,Dress,West,UK,5958.66,8,931.04,0.2,1814.11,4144.55,34.73,Credit Card,Paid,Returned,2019-02-14,In Transit
ORD0328,2022-02-05,00cfb8fe-d1db-4b59-b05c-8621f0311079,Andrew Vaughn,PRD5365,Chair,Furniture,Chair,North,India,2753.52,7,393.36,0.0,645.26,2108.26,33.96,Net Banking,Unpaid,Not Returned,2022-02-08,In Transit
ORD0329,2022-03-07,28025bfc-f4a1-46c7-8d32-4e89b7d02b40,Jason Garcia,PRD2845,Rice,Groceries,Rice,West,UK,742.81,8,96.72,0.04,207.15,535.66,25.58,Net Banking,Paid,Not Returned,2022-03-09,Delivered
ORD0330,2019-11-16,16e0d53e-5d3b-4e2e-ad66-813589fd7187,Andrea Pham,PRD2223,Smartphone,Electronics,Smartphone,West,Germany,4666.54,5,992.88,0.06,1782.28,2884.26,13.68,Cash on Delivery,Paid,Returned,2019-11-26,Delivered
ORD0331,2022-01-20,6df83d68-480d-4865-8941-9e0c7eb75cbd,Christina Garcia,PRD2558,Sofa,Furniture,Sofa,West,Australia,4984.03,7,949.34,0.25,1647.53,3336.5,19.97,Cash on Delivery,Unpaid,Not Returned,2022-01-29,Delivered
ORD0332,2022-05-09,2cc6fd04-9e6c-47e7-b968-e952cd2036c3,Justin Wilkinson,PRD2732,Jeans,Clothing,Jeans,South,Australia,2228.31,4,580.29,0.04,472.46,1755.85,39.04,Cash on Delivery,Paid,Not Returned,2022-05-18,In Transit
ORD0333,2019-09-26,e3933f34-f411-4e40-9f6f-0c6bacdece9f,Brian Anderson,PRD7818,Shirt,Clothing,Shirt,West,India,1204.43,6,254.1,0.21,350.7,853.73,30.21,Cash on Delivery,Paid,Returned,2019-10-04,Delivered
ORD0334,2022-03-30,91387a25-9a3a-4721-a34e-4d105e2bce80,Tyrone Mcintosh,PRD8264,Headphones,Electronics,Headphones,South,Australia,1194.72,4,343.31,0.13,166.93,1027.79,34.9,Credit Card,Paid,Not Returned,2022-04-07,Delivered
ORD0335,2023-04-04,4d77b7ba-4f56-4e4a-9fbf-d9d9a98c9cfa,Anthony Manning,PRD7912,Board Game,Toys,Board Game,South,Germany,2572.09,7,374.94,0.02,524.51,2047.58,47.85,Credit Card,Pending,Returned,2023-04-06,Delayed
ORD0336,2020-11-05,a376e5a5-0b12-429f-b069-5e1b46040eed,Tim Campbell,PRD9423,Headphones,Electronics,Headphones,West,UK,899.14,3,389.24,0.23,169.26,729.88,37.44,Cash on Delivery,Paid,Returned,2020-11-07,Delayed
ORD0337,2022-12-05,e58fcb5d-7580-45ff-a23f-669187fe9304,Frank Abbott,PRD7262,Laptop,Electronics,Laptop,West,USA,241.14,9,28.81,0.07,81.81,159.33,9.1,Credit Card,Pending,Returned,2022-12-09,Delayed
ORD0338,2023-05-12,49d754b8-d8f8-4003-9a62-256932bbe235,Mark Erickson,PRD2776,Board Game,Toys,Board Game,East,India,1587.94,9,229.14,0.23,279.37,1308.57,33.11,UPI,Unpaid,Returned,2023-05-19,In Transit
ORD0339,2020-06-08,87e8272b-2e6f-44e9-be95-84650ee64652,Jonathan Morris,PRD6572,Smartphone,Electronics,Smartphone,North,USA,1270.42,7,224.06,0.19,179.55,1090.87,44.25,Credit Card,Paid,Returned,2020-06-10,Delivered
ORD0340,2022-07-06,4f918206-87eb-48d8-8e80-e453ad83cbb4,Amber Clark,PRD4474,Bookshelf,Furniture,Bookshelf,South,Australia,7173.54,10,797.06,0.1,1324.63,5848.91,29.85,Net Banking,Unpaid,Not Returned,2022-07-11,Delivered
ORD0341,2020-04-25,79006a1e-d7a1-467c-97f5-ce9cd2265c06,Brittany Robinson,PRD5661,Smartphone,Electronics,Smartphone,West,UK,1750.24,2,892.98,0.02,524.04,1226.2,22.83,Credit Card,Pending,Returned,2020-04-27,In Transit
ORD0342,2021-11-03,a108abd3-5564-451c-88d9-79cfe68dddd1,Rebecca Evans,PRD9079,Spices,Groceries,Spices,North,Germany,6532.05,10,750.81,0.13,1101.47,5430.58,15.1,Credit Card,Paid,Not Returned,2021-11-11,Delivered
ORD0343,2024-04-16,ec5a5f79-c934-416c-ad8b-3e966d20134a,Jose Lopez,PRD8430,Chair,Furniture,Chair,North,Germany,350.73,4,106.93,0.18,134.43,216.3,30.96,Credit Card,Unpaid,Returned,2024-04-24,Delivered
ORD0344,2021-02-04,8eeba317-7ff9-4d29-b0de-4739a4ca1eb0,Judith Miles,PRD2950,Laptop,Electronics,Laptop,North,Germany,4443.14,7,824.33,0.23,793.8,3649.34,37.98,Credit Card,Pending,Not Returned,2021-02-08,Delivered
ORD0345,2021-11-26,53d832b4-792d-447b-a1ab-c7872c1ea6eb,Nathan Manning,PRD2512,Laptop,Electronics,Laptop,North,USA,3530.37,7,579.7,0.13,1232.75,2297.62,7.4,Credit Card,Paid,Not Returned,2021-12-01,Delivered
ORD0346,2024-06-23,7d78b393-cb93-4e91-ac42-d71ee0134b36,Angela Olson,PRD3886,Bookshelf,Furniture,Bookshelf,West,India,3148.16,9,364.37,0.04,561.47,2586.69,22.62,Net Banking,Pending,Returned,2024-06-29,Delivered
ORD0347,2024-06-20,e2cd9846-28e2-4eab-b6eb-8fdb27be9bbb,Michael Phillips,PRD1038,Puzzle,Toys,Puzzle,East,Australia,1581.76,10,173.82,0.09,194.98,1386.78,34.07,Credit Card,Pending,Returned,2024-06-23,Delivered
ORD0348,2023-09-03,10f04530-7e81-41e9-89ea-aa051811c798,Patrick Burnett,PRD6348,Spices,Groceries,Spices,North,UK,211.75,2,139.31,0.24,57.34,154.41,41.02,Credit Card,Unpaid,Not Returned,2023-09-08,In Transit
ORD0349,2023-05-17,0d3ab8bc-0847-40ab-ae19-135c33e2aa98,Andrew Anderson,PRD8380,Dress,Clothing,Dress,West,Australia,2002.31,3,758.45,0.12,480.57,1521.74,38.72,Credit Card,Paid,Returned,2023-05-20,Delayed
ORD0350,2020-05-18,ca4c2ceb-aed3-480d-a854-f9b9812da7b8,Alison Hobbs,PRD9016,Dress,Clothing,Dress,North,USA,6500.79,9,785.12,0.08,2114.93,4385.86,16.4,Cash on Delivery,Paid,Returned,2020-05-22,Delayed
ORD0351,2023-03-24,240910ae-7420-4d11-9ce4-b2853edfe956,Katherine Barker,PRD7175,Table,Furniture,Table,East,India,2654.91,7,426.15,0.11,1035.67,1619.24,19.36,Credit Card,Paid,Not Returned,2023-03-29,Delivered
ORD0352,2022-08-25,3114b6e8-0299-4af1-9f70-ba2ab851bb52,Kevin Arroyo,PRD5497,Shirt,Clothing,Shirt,West,USA,4470.83,10,485.96,0.08,1697.55,2773.28,20.22,UPI,Paid,Returned,2022-08-29,In Transit
ORD0353,2019-02-26,0c19831e-defd-492e-b9ad-42a5e6d01984,Kevin Miller,PRD2003,Shirt,Clothing,Shirt,South,USA,1338.39,4,403.13,0.17,397.89,940.5,13.44,UPI,Paid,Returned,2019-03-04,Delivered
ORD0354,2023-12-12,4934ad00-c96e-480d-b18e-af19816cb05d,Anthony Turner,PRD1014,Dress,Clothing,Dress,West,Germany,178.3,8,27.18,0.18,27.35,150.95,46.71,Cash on Delivery,Unpaid,Returned,2023-12-18,Delivered
ORD0355,2020-02-17,acea3c89-a42d-4d1d-a2c6-93f4ee03b3c0,Joshua Arnold,PRD1417,Oil,Groceries,Oil,East,UK,8814.48,9,989.28,0.01,2649.72,6164.76,19.32,Credit Card,Pending,Not Returned,2020-02-22,In Transit
ORD0356,2023-05-04,8de796ee-a455-4c38-be5e-33f826579864,Anthony Romero,PRD3484,Laptop,Electronics,Laptop,South,Australia,3787.72,10,435.37,0.13,797.31,2990.41,42.78,UPI,Unpaid,Returned,2023-05-10,Delivered
ORD0357,2023-04-17,6120f9f2-9e47-4909-9797-1d9b32670fc2,Cindy Mckinney,PRD6274,Oil,Groceries,Oil,West,UK,489.76,1,544.18,0.1,173.92,315.84,21.97,Net Banking,Unpaid,Returned,2023-04-22,In Transit
ORD0358,2024-12-09,a44790ed-14e9-4638-8d06-7e8c306a74c0,Ashley Lara,PRD8972,Spices,Groceries,Spices,East,UK,4779.46,10,513.92,0.07,1825.94,2953.52,20.72,Net Banking,Paid,Not Returned,2024-12-14,In Transit
ORD0359,2020-09-27,fd94e07f-16df-499b-9dc3-008e15f0d1e4,Paul Abbott,PRD7356,Oil,Groceries,Oil,North,Australia,4609.99,5,980.85,0.06,630.51,3979.48,40.7,Cash on Delivery,Unpaid,Not Returned,2020-10-03,Delivered
ORD0360,2019-02-06,9d6cced6-4112-499c-827a-5b2a84e65f4e,Felicia Hernandez,PRD4455,Table,Furniture,Table,South,UK,503.87,6,91.28,0.08,150.14,353.73,14.76,Cash on Delivery,Pending,Not Returned,2019-02-15,Delayed
ORD0361,2020-11-08,188a7677-30ad-4c68-b365-5a31d895d55a,Kristen Hernandez,PRD1239,Oil,Groceries,Oil,East,UK,475.65,1,602.09,0.21,51.2,424.45,19.49,Credit Card,Pending,Not Returned,2020-11-17,Delivered
ORD0362,2024-08-12,122e558f-e73c-4736-83a5-7e58bead40d6,Riley Collins,PRD3202,Smartwatch,Electronics,Smartwatch,North,India,380.22,1,447.32,0.15,67.86,312.36,6.41,Net Banking,Pending,Returned,2024-08-13,In Transit
ORD0363,2023-02-22,46840b6d-c0ec-4f26-b964-a2204a9f8612,Alexander Harris,PRD3939,Snacks,Groceries,Snacks,South,Germany,408.69,2,249.2,0.18,138.72,269.97,35.17,Cash on Delivery,Paid,Returned,2023-03-02,Delayed
ORD0364,2024-03-13,ad0318fa-c36e-4e02-b778-b51ed942824e,John Campbell,PRD3386,Laptop,Electronics,Laptop,East,India,4984.48,10,623.06,0.2,798.42,4186.06,21.71,UPI,Pending,Not Returned,2024-03-22,Delivered
ORD0365,2024-09-05,8ec8e520-f2db-45b2-a328-4d3f9619c4aa,Heather Johnson,PRD5678,Puzzle,Toys,Puzzle,South,Australia,7792.76,9,921.13,0.06,2833.39,4959.37,41.62,UPI,Paid,Not Returned,2024-09-07,In Transit
ORD0366,2023-07-08,6af881ef-a3fc-4d4a-8c6a-f55d4acfd0e5,Laura Mitchell,PRD9167,Board Game,Toys,Board Game,West,UK,592.17,1,643.66,0.08,77.67,514.5,7.95,Net Banking,Pending,Returned,2023-07-17,In Transit
ORD0367,2022-03-06,87a8d98c-78f4-4900-92d0-5204b5b05a18,Michael Mcgrath,PRD2342,Oil,Groceries,Oil,South,UK,244.31,2,172.05,0.29,56.0,188.31,22.78,Net Banking,Unpaid,Not Returned,2022-03-14,In Transit
ORD0368,2022-06-09,0e63c247-d641-4b74-b5ba-d61ba87181bf,Veronica Durham,PRD8494,Sofa,Furniture,Sofa,North,Germany,3461.04,5,910.8,0.24,552.57,2908.47,45.77,UPI,Unpaid,Not Returned,2022-06-13,Delayed
ORD0369,2021-11-01,31f47e14-e387-4e16-a58e-b107e7a964b5,Erica Brady,PRD2714,Dress,Clothing,Dress,South,USA,860.0,1,868.69,0.01,160.6,699.4,36.59,Net Banking,Pending,Returned,2021-11-09,Delivered
ORD0370,2022-06-06,8215d2ea-eabb-4482-a677-19fc5d79ffea,Patrick Schmidt,PRD1031,Sofa,Furniture,Sofa,South,USA,478.71,2,268.94,0.11,72.47,406.24,14.18,Cash on Delivery,Unpaid,Not Returned,2022-06-15,Delayed
ORD0371,2024-12-30,5eae3e47-459e-4fc8-aac6-1dc7d2b1e1ba,Christina Alexander,PRD7250,Shirt,Clothing,Shirt,South,UK,378.19,7,62.1,0.13,139.56,238.63,26.73,Net Banking,Paid,Not Returned,2025-01-01,Delayed
ORD0372,2023-07-23,1d687d24-bf21-40cd-aff8-47b434023db5,John Rodgers,PRD9427,Snacks,Groceries,Snacks,East,India,4298.04,10,477.56,0.1,1387.95,2910.09,9.26,UPI,Paid,Returned,2023-07-26,Delivered
ORD0373,2023-06-12,a5390fa0-8801-4096-84d1-939815d25c02,Chad Skinner,PRD7688,Chair,Furniture,Chair,North,Germany,1903.91,6,391.75,0.19,353.94,1549.97,14.95,UPI,Paid,Returned,2023-06-14,Delayed
ORD0374,2019-05-17,8d52401b-d918-4a1f-b8ac-c8c3e061b95f,Kevin White,PRD5113,Dress,Clothing,Dress,West,USA,1114.14,4,290.14,0.04,210.58,903.56,5.82,Cash on Delivery,Unpaid,Returned,2019-05-26,Delivered
ORD0375,2022-12-03,f1460488-dd3d-41ba-a20c-5d435737bb1a,Heather Francis,PRD6135,Spices,Groceries,Spices,West,Australia,4824.81,6,837.64,0.04,1066.08,3758.73,20.48,Credit Card,Unpaid,Not Returned,2022-12-05,In Transit
ORD0376,2020-11-06,f08dae26-484b-4987-8c5a-d4790eaaf40b,Rhonda Williams,PRD4375,Rice,Groceries,Rice,South,India,1191.24,9,132.36,0.0,391.49,799.75,24.99,Credit Card,Unpaid,Returned,2020-11-13,Delayed
ORD0377,2023-11-27,1c4df959-9829-4e9d-b98f-62187bcc0235,Nathan Hunter,PRD9447,Laptop,Electronics,Laptop,East,Australia,5087.07,10,524.44,0.03,612.62,4474.45,22.36,Credit Card,Pending,Returned,2023-12-02,Delayed
ORD0378,2020-11-28,4313ddca-eb29-4589-b9c8-3dc4959494d3,Michael Lopez,PRD5196,Jeans,Clothing,Jeans,South,USA,3732.34,7,619.99,0.14,673.72,3058.62,42.31,UPI,Pending,Not Returned,2020-12-01,Delayed
ORD0379,2019-09-01,b71cd8a5-ebd5-43ff-ab26-914545e4cfcd,Michael Hahn,PRD3519,Board Game,Toys,Board Game,South,USA,2872.91,7,578.05,0.29,977.22,1895.69,10.33,Net Banking,Unpaid,Returned,2019-09-08,Delivered
ORD0380,2022-02-24,0a6416e3-97bc-42f0-9a55-6c37d90b2f35,Joshua Davies,PRD9195,Shirt,Clothing,Shirt,North,Germany,199.8,4,50.97,0.02,21.27,178.53,5.28,UPI,Pending,Returned,2022-03-06,Delivered
ORD0381,2021-01-11,1eb16736-509a-437a-9e08-e002e3e7adc2,Ashley Torres,PRD7049,Smartwatch,Electronics,Smartwatch,East,UK,872.18,2,479.22,0.09,291.59,580.59,41.07,Credit Card,Unpaid,Not Returned,2021-01-21,Delayed
ORD0382,2023-02-27,2d2cfbb0-d86f-4f84-9a3b-030d5961f1f0,Meredith Hughes,PRD8206,Headphones,Electronics,Headphones,West,UK,164.98,1,226.0,0.27,31.37,133.61,37.21,Net Banking,Pending,Returned,2023-03-02,Delivered
ORD0383,2022-03-01,16226a95-38cc-4518-b07d-b9d71f31afeb,Hunter Evans,PRD4610,Doll,Toys,Doll,West,India,3361.58,7,666.98,0.28,481.41,2880.17,39.98,UPI,Paid,Not Returned,2022-03-09,In Transit
ORD0384,2024-03-20,40a0f072-0d11-449d-8042-430724c11ec0,John Gordon PhD,PRD4057,Jeans,Clothing,Jeans,West,UK,624.76,1,790.84,0.21,105.22,519.54,21.85,UPI,Unpaid,Not Returned,2024-03-28,Delayed
ORD0385,2023-04-10,2e572a1b-cffc-4cc6-bbe3-02dd058d10b8,Darin Smith,PRD5281,Jacket,Clothing,Jacket,East,USA,3798.25,6,695.65,0.09,1301.92,2496.33,36.45,UPI,Unpaid,Not Returned,2023-04-18,Delivered
ORD0386,2023-09-09,a3c1e611-bad2-44de-959b-daa174631eeb,Frederick Alvarez,PRD3517,Shirt,Clothing,Shirt,West,UK,1816.92,4,639.76,0.29,561.47,1255.45,8.1,UPI,Pending,Not Returned,2023-09-13,Delayed
ORD0387,2021-10-07,4bef59a0-0161-4a2a-be78-2d487edaba94,Christopher Pope,PRD3140,Spices,Groceries,Spices,South,UK,2077.0,10,269.74,0.23,251.0,1826.0,24.76,Credit Card,Unpaid,Returned,2021-10-11,In Transit
ORD0388,2021-07-16,46008e0b-d575-4e88-8fad-782aaf7d1338,Deborah Fischer,PRD4746,Bookshelf,Furniture,Bookshelf,West,Australia,3124.07,4,908.16,0.14,498.62,2625.45,10.98,Credit Card,Pending,Returned,2021-07-17,Delivered
ORD0389,2020-05-29,fcbbb724-9ca9-4c8f-b121-d698148349ff,Tonya Mckee,PRD2004,Sofa,Furniture,Sofa,West,Germany,694.47,3,260.1,0.11,222.42,472.05,21.11,UPI,Paid,Returned,2020-06-05,Delayed
ORD0390,2020-07-02,c3fa4b41-d03f-49ef-a0f5-af64f2b3d649,Kevin Robertson,PRD6133,Bookshelf,Furniture,Bookshelf,North,UK,4523.39,6,802.02,0.06,1391.36,3132.03,40.71,Cash on Delivery,Unpaid,Returned,2020-07-09,In Transit
ORD0391,2022-09-16,6b309868-36c5-4894-8a20-7853b7604445,Michelle Sullivan,PRD2310,Jeans,Clothing,Jeans,South,Germany,2154.97,10,287.33,0.25,618.71,1536.26,45.02,Net Banking,Unpaid,Returned,2022-09-21,Delayed
ORD0392,2023-11-11,938eae54-0b36-4fb1-97cf-34bb965b21a3,Maria Fernandez,PRD6248,Spices,Groceries,Spices,North,India,2012.78,5,575.08,0.3,413.76,1599.02,25.26,Net Banking,Unpaid,Not Returned,2023-11-18,Delivered
ORD0393,2020-09-29,64a00b16-0995-44e4-a03f-f7c5b4677489,Michael Lamb,PRD3907,Snacks,Groceries,Snacks,West,Germany,1675.12,9,251.52,0.26,469.06,1206.06,31.99,UPI,Unpaid,Not Returned,2020-10-02,Delayed
ORD0394,2020-07-13,530b5868-ba4f-43e0-bcc8-7955622fedfb,Joshua Scott,PRD5214,Smartphone,Electronics,Smartphone,West,Germany,133.06,1,151.2,0.12,35.69,97.37,8.83,Net Banking,Pending,Returned,2020-07-23,In Transit
ORD0395,2020-06-30,ce207cc2-d6fd-4b2c-8985-d77001cf9bd0,Debbie White,PRD5114,Smartwatch,Electronics,Smartwatch,West,Australia,1213.03,7,180.51,0.04,221.94,991.09,46.2,UPI,Paid,Returned,2020-07-01,Delivered
ORD0396,2019-06-08,233d373a-d31f-4814-adc9-13daa55d3d7e,Terry Lopez,PRD4777,Puzzle,Toys,Puzzle,South,Australia,1108.8,6,222.65,0.17,161.89,946.91,26.48,UPI,Paid,Returned,2019-06-17,Delivered
ORD0397,2021-11-09,a259e845-aa31-481d-bf14-a97378b7a4c0,Ms. Catherine Sellers,PRD3103,Jeans,Clothing,Jeans,West,India,3563.38,8,511.98,0.13,533.42,3029.96,26.83,Credit Card,Pending,Returned,2021-11-16,Delayed
ORD0398,2019-08-29,a4790e79-750f-4d85-9f8d-533f75605526,Karen Cortez,PRD5066,Jacket,Clothing,Jacket,North,Australia,2794.91,4,873.41,0.2,703.81,2091.1,35.37,Cash on Delivery,Paid,Not Returned,2019-09-04,Delayed
ORD0399,2022-09-25,6cfc1761-f455-4684-a974-1d41fda971d2,Nicholas Nelson,PRD7217,Rice,Groceries,Rice,East,Australia,6053.61,9,908.95,0.26,1475.83,4577.78,22.8,Net Banking,Paid,Returned,2022-09-30,Delivered
ORD0400,2023-07-27,0373467d-109b-4c04-9f55-d4370c121988,Julie Phillips,PRD1254,Shirt,Clothing,Shirt,North,Australia,102.24,1,109.94,0.07,13.15,89.09,38.66,Credit Card,Unpaid,Not Returned,2023-07-30,Delayed
ORD0401,2022-01-26,e97b3e36-3eeb-428f-9c2d-48daf1c7a13f,Matthew Taylor,PRD1385,Jeans,Clothing,Jeans,East,Germany,6729.16,9,869.4,0.14,1827.93,4901.23,28.82,Credit Card,Paid,Returned,2022-01-30,Delayed
ORD0402,2020-02-06,c447cc15-0b14-4806-8dcc-5816fb955152,Brian Wang,PRD6516,Jacket,Clothing,Jacket,South,USA,405.61,1,445.72,0.09,58.3,347.31,32.37,Cash on Delivery,Pending,Returned,2020-02-12,Delivered
ORD0403,2021-10-25,c6b1355e-ef5c-476d-8327-2dfc1425fbd6,Joshua Sanchez,PRD8785,Smartwatch,Electronics,Smartwatch,South,UK,5470.41,7,941.55,0.17,1974.79,3495.62,8.93,UPI,Paid,Not Returned,2021-10-31,In Transit
ORD0404,2020-11-30,8259cdd3-28c7-400c-b10a-0078a89a4910,Patricia Perry,PRD6863,Bookshelf,Furniture,Bookshelf,North,Australia,1458.86,2,911.79,0.2,535.89,922.97,7.75,UPI,Paid,Returned,2020-12-07,Delivered
ORD0405,2020-11-23,de04847d-6038-465e-bb9c-bfa7582485a3,Linda Bishop,PRD8492,Smartphone,Electronics,Smartphone,North,Germany,2426.28,6,569.55,0.29,462.92,1963.36,40.4,Net Banking,Pending,Not Returned,2020-12-03,Delivered
ORD0406,2023-09-29,0bed0d19-bdb9-47bd-a20c-1c834bfdc373,Cindy White,PRD4832,Headphones,Electronics,Headphones,South,Australia,795.22,1,994.03,0.2,303.23,491.99,35.51,Credit Card,Pending,Returned,2023-10-01,Delayed
ORD0407,2021-10-17,127185bd-725a-482a-949a-76057ea161e3,Michael Oliver,PRD7636,Chair,Furniture,Chair,South,UK,1675.38,2,900.74,0.07,413.89,1261.49,11.93,UPI,Paid,Not Returned,2021-10-24,In Transit
ORD0408,2019-09-16,9a2bbc3c-fa35-4992-90bd-68ceb7a9ace3,Megan Rose,PRD2559,Shirt,Clothing,Shirt,West,India,5053.31,8,726.05,0.13,1282.95,3770.36,36.99,Cash on Delivery,Pending,Not Returned,2019-09-17,Delayed
ORD0409,2022-10-23,e5fc48de-5c9d-4deb-97d0-c62b9d6f15bb,Heather Collier,PRD3644,Smartphone,Electronics,Smartphone,West,Australia,1222.7,10,145.56,0.16,242.15,980.55,49.19,Credit Card,Paid,Not Returned,2022-10-24,Delayed
ORD0410,2023-05-13,efc9bb9b-2a5c-45c9-a6c5-df195d4e4f4e,Connor Bartlett,PRD9492,Jacket,Clothing,Jacket,South,Germany,1806.53,7,286.75,0.1,626.64,1179.89,35.12,UPI,Unpaid,Returned,2023-05-15,Delayed
ORD0411,2021-03-22,19a3d03a-1522-4500-ba6b-5214f8eb10c8,Lauren Best,PRD1742,Table,Furniture,Table,West,UK,3526.38,7,514.05,0.02,687.22,2839.16,7.84,Net Banking,Pending,Not Returned,2021-03-26,Delayed
ORD0412,2023-11-28,72e24e2a-006a-4699-92c3-57e360bcdfb7,Bonnie Jackson,PRD2657,Spices,Groceries,Spices,South,Germany,2049.02,4,624.7,0.18,520.34,1528.68,37.63,UPI,Pending,Returned,2023-12-06,Delivered
ORD0413,2024-03-13,beafaef2-c681-4645-a0a2-81246c81658b,Beth Gay,PRD9070,Sofa,Furniture,Sofa,South,UK,274.3,6,55.08,0.17,65.31,208.99,20.55,Net Banking,Pending,Returned,2024-03-18,Delivered
ORD0414,2020-07-13,e10acaa9-bf4d-47e9-a710-721c8446194d,Robert Mays,PRD6091,Action Figure,Toys,Action Figure,South,India,468.58,7,80.65,0.17,179.52,289.06,36.51,Cash on Delivery,Paid,Not Returned,2020-07-17,In Transit
ORD0415,2022-08-04,0743eb58-be35-4409-bb93-992a6c7f779f,Kelly Winters,PRD5852,Sofa,Furniture,Sofa,West,Germany,1553.81,4,451.69,0.14,486.56,1067.25,28.57,Cash on Delivery,Pending,Returned,2022-08-11,Delivered
ORD0416,2022-09-25,5759d2c9-d12b-467e-9296-b17a2c3adf75,Derek Atkins,PRD8528,Dress,Clothing,Dress,North,India,2448.0,8,360.0,0.15,505.34,1942.66,32.88,Net Banking,Paid,Not Returned,2022-10-04,In Transit
ORD0417,2023-08-22,e87eeabd-2533-46fd-8e4b-d77b208f6cb4,Lisa Porter,PRD6594,Rice,Groceries,Rice,East,UK,4551.25,9,640.12,0.21,1567.75,2983.5,43.84,Cash on Delivery,Pending,Returned,2023-08-25,Delayed
ORD0418,2020-06-23,b9beadb7-c486-4a8b-b2bb-dfaf44d2ab06,Annette Morales,PRD1025,Puzzle,Toys,Puzzle,East,UK,341.48,1,455.31,0.25,129.8,211.68,39.04,Cash on Delivery,Pending,Not Returned,2020-06-29,Delivered
ORD0419,2023-08-10,7b99a72c-b1d3-439a-8745-5d9f1cc26651,Arthur White,PRD7314,Puzzle,Toys,Puzzle,West,USA,4622.18,6,855.96,0.1,1015.41,3606.77,11.22,UPI,Paid,Returned,2023-08-20,Delivered
ORD0420,2019-06-05,f94c013e-f5b8-486a-8dd3-e0359956aa74,Scott Fitzgerald,PRD7434,Jacket,Clothing,Jacket,West,USA,3684.65,5,751.97,0.02,936.58,2748.07,20.09,Net Banking,Pending,Not Returned,2019-06-08,Delivered
ORD0421,2022-02-03,3ed3e775-769e-4c28-9f36-f0196ee8a5cf,Melissa Lowe,PRD4066,Shirt,Clothing,Shirt,South,Australia,1537.26,8,263.23,0.27,284.8,1252.46,40.77,UPI,Pending,Not Returned,2022-02-04,Delayed
ORD0422,2021-06-19,dfb3dbbe-3b78-4ca2-9975-fd3ed682f682,Tracey Daniels,PRD5469,Chair,Furniture,Chair,North,India,1763.26,6,337.79,0.13,480.02,1283.24,9.54,Credit Card,Paid,Not Returned,2021-06-26,In Transit
ORD0423,2023-04-05,e37f5c4d-6dd1-4e0e-b2d2-288ac8965f82,Robert Cooley,PRD6273,Bookshelf,Furniture,Bookshelf,North,Australia,1714.16,10,197.03,0.13,269.69,1444.47,47.16,Cash on Delivery,Unpaid,Returned,2023-04-13,Delayed
ORD0424,2022-07-23,f1d7b296-6a6c-484c-83d6-30ba0c12e2e3,Colleen Lang,PRD6169,Doll,Toys,Doll,West,Australia,499.01,5,108.48,0.08,146.59,352.42,45.66,Credit Card,Unpaid,Not Returned,2022-07-24,Delayed
ORD0425,2022-04-12,4cfaaf39-e40b-4d29-8eeb-b9df2af276ce,Ashley Flynn,PRD4909,Board Game,Toys,Board Game,East,Germany,2669.52,5,762.72,0.3,455.2,2214.32,44.41,Cash on Delivery,Paid,Returned,2022-04-22,Delivered
